0.428571 0.477465 0.0736004
0.428571 0.509296 0.893844
0.428571 0.541127 0.700272
0.428571 0.572958 0.0616235
0.428571 0.604789 0.0862122
0.428571 0.63662 0.04138
0.428571 0.668451 0.0183116
0.428571 0.700282 0.0155828
0.428571 0.732113 0.0402736
0.428571 0.763944 0.0430742
0.428571 0.795775 0.373028
0.428571 0.827606 0.164994
0.428571 0.859437 0.0789328
0.428571 0.891268 0.0329209
0.428571 0.923099 0.0143749
0.428571 0.95493 0.0297222
0.428571 0.986761 0.0383551

0.571429 0.031831 0.0245771
0.571429 0.063662 0.00791183
0.571429 0.095493 0.0643548
0.571429 0.127324 0.00474284
0.571429 0.159155 0.0290292
0.571429 0.190986 0.00470437
0.571429 0.222817 0.0623544
0.571429 0.254648 0.00444941
0.571429 0.286479 0.00535501
0.571429 0.31831 0.0065959
0.571429 0.350141 0.00913954
0.571429 0.381972 0.058409
0.571429 0.413803 0.0324698
0.571429 0.445634 0.0274252
0.571429 0.477465 0.0604069
0.571429 0.509296 0.249865
0.571429 0.541127 12.5403
0.571429 0.572958 0.190379
0.571429 0.604789 0.0716454
0.571429 0.63662 0.0355511
0.571429 0.668451 0.0519894
0.571429 0.700282 0.0829186
0.571429 0.732113 0.429813
0.571429 0.763944 0.152053
0.571429 0.795775 0.282758
0.571429 0.827606 0.0934318
0.571429 0.859437 0.0271802
0.571429 0.891268 0.0257631
0.571429 0.923099 0.020788
0.571429 0.95493 0.0354908
0.571429 0.986761 0.0527333

0.714286 0.031831 0.0204471
0.714286 0.063662 0.00870736
0.714286 0.095493 0.162385
0.714286 0.127324 0.00695121
0.714286 0.159155 0.0117195
0.714286 0.190986 0.00609311
0.714286 0.222817 0.0742716
0.714286 0.254648 0.00866701
0.714286 0.286479 0.0134697
0.714286 0.31831 0.018489
0.714286 0.350141 0.0256299
0.714286 0.381972 0.150639
0.714286 0.413803 0.216699
0.714286 0.445634 0.957696
0.714286 0.477465 1.0363
0.714286 0.509296 0.169439
0.714286 0.541127 0.202765
0.714286 0.572958 0.0314005
0.714286 0.604789 0.0382748
0.714286 0.63662 0.0381488
0.714286 0.668451 0.0370389
0.714286 0.700282 0.0599514
0.714286 0.732113 1.23842
0.714286 0.763944 0.10116
0.714286 0.795775 0.340255
0.714286 0.827606 0.0693957
0.714286 0.859437 0.0435427
0.714286 0.891268 0.288246
0.714286 0.923099 0.0401186
0.714286 0.95493 0.0591422
0.714286 0.986761 0.0519394

0.857143 0.031831 0.0216193
0.857143 0.063662 0.0157736
0.857143 0.095493 0.306542
0.857143 0.127324 0.0215574
0.857143 0.159155 0.0281562
0.857143 0.190986 0.0453025
0.857143 0.222817 0.975637
0.857143 0.254648 0.189965
0.857143 0.286479 1.46218
0.857143 0.31831 1.68135
0.857143 0.350141 0.191154
0.857143 0.381972 0.316801
0.857143 0.413803 0.0754682
0.857143 0.445634 0.040599
0.857143 0.477465 0.0598021
0.857143 0.509296 0.165426
0.857143 0.541127 0.663082
0.857143 0.572958 0.0549522
0.857143 0.604789 0.147447
0.857143 0.63662 0.279805
0.857143 0.668451 1.093
0.857143 0.700282 0.366103
0.857143 0.732113 0.132223
0.857143 0.763944 0.0876253
0.857143 0.795775 0.43277
0.857143 0.827606 0.184925
0.857143 0.859437 0.131096
0.857143 0.891268 1.72825
0.857143 0.923099 0.152779
0.857143 0.95493 0.82225
0.857143 0.986761 0.733547

1 0.031831 0.240553
1 0.063662 0.881547
1 0.095493 30.5332
1 0.127324 1.16842
1 0.159155 0.277747
1 0.190986 0.126172
1 0.222817 0.230536
1 0.254648 0.0560344
1 0.286479 0.0577936
1 0.31831 0.0720675
1 0.350141 0.280146
1 0.381972 0.343873
1 0.413803 0.150007
1 0.445634 0.133621
1 0.477465 0.469251
1 0.509296 2.18219
1 0.541127 0.456846
1 0.572958 0.233233
1 0.604789 0.140927
1 0.63662 0.300729
1 0.668451 0.139846
1 0.700282 0.376861
1 0.732113 1.2457
1 0.763944 0.403622
1 0.795775 0.246441
1 0.827606 1.4466
1 0.859437 1.3399
1 0.891268 1.57556
1 0.923099 0.336618
1 0.95493 0.180884
1 0.986761 0.274037

