0.5 0.795775 0.0119935
0.5 0.827606 0.0266993
0.5 0.859437 0.0162774
0.5 0.891268 0.0744513
0.5 0.923099 0.0636925
0.5 0.95493 0.0684208
0.5 0.986761 0.0164308

0.625 0.031831 0.0119029
0.625 0.063662 0.00625778
0.625 0.095493 0.0160877
0.625 0.127324 0.00447919
0.625 0.159155 0.0038662
0.625 0.190986 0.0249742
0.625 0.222817 0.00365165
0.625 0.254648 0.00380934
0.625 0.286479 0.00399888
0.625 0.31831 0.014966
0.625 0.350141 0.0101379
0.625 0.381972 0.013712
0.625 0.413803 0.0301254
0.625 0.445634 0.0801634
0.625 0.477465 0.10447
0.625 0.509296 2.30843
0.625 0.541127 0.176612
0.625 0.572958 0.0387522
0.625 0.604789 0.0317656
0.625 0.63662 0.0257035
0.625 0.668451 0.104132
0.625 0.700282 0.103239
0.625 0.732113 0.139881
0.625 0.763944 0.0600041
0.625 0.795775 0.0263024
0.625 0.827606 0.0541255
0.625 0.859437 0.0249861
0.625 0.891268 0.0933733
0.625 0.923099 0.36902
0.625 0.95493 0.171863
0.625 0.986761 0.0263934

0.75 0.031831 0.0109933
0.75 0.063662 0.00462783
0.75 0.095493 0.00657241
0.75 0.127324 0.00332662
0.75 0.159155 0.00355943
0.75 0.190986 0.0139268
0.75 0.222817 0.00519005
0.75 0.254648 0.00718152
0.75 0.286479 0.00994971
0.75 0.31831 0.0286442
0.75 0.350141 0.0378532
0.75 0.381972 0.0959397
0.75 0.413803 2.72936
0.75 0.445634 0.350127
0.75 0.477465 0.067482
0.75 0.509296 0.105056
0.75 0.541127 0.160717
0.75 0.572958 0.101298
0.75 0.604789 0.0362381
0.75 0.63662 0.0337303
0.75 0.668451 0.1287
0.75 0.700282 0.352957
0.75 0.732113 0.0954266
0.75 0.763944 0.0675761
0.75 0.795775 0.0383462
0.75 0.827606 0.0571315
0.75 0.859437 0.0743689
0.75 0.891268 0.0659105
0.75 0.923099 0.624205
0.75 0.95493 0.286542
0.75 0.986761 0.0368221

0.875 0.031831 0.0108489
0.875 0.063662 0.00864347
0.875 0.095493 0.0193474
0.875 0.127324 0.028381
0.875 0.159155 0.0277399
0.875 0.190986 0.0564137
0.875 0.222817 0.0693568
0.875 0.254648 0.676835
0.875 0.286479 0.415077
0.875 0.31831 0.0582747
0.875 0.350141 0.0272001
0.875 0.381972 0.0270544
0.875 0.413803 0.0424931
0.875 0.445634 0.139505
0.875 0.477465 0.0693988
0.875 0.509296 0.0631381
0.875 0.541127 0.0547031
0.875 0.572958 0.204093
0.875 0.604789 0.403537
0.875 0.63662 0.0588465
0.875 0.668451 0.159638
0.875 0.700282 0.0566571
0.875 0.732113 0.930522
0.875 0.763944 0.762154
0.875 0.795775 0.2779
0.875 0.827606 0.263744
0.875 0.859437 0.0580442
0.875 0.891268 0.072676
0.875 0.923099 0.108312
0.875 0.95493 0.367054
0.875 0.986761 0.215897

1 0.031831 0.297436
1 0.063662 1.0788
1 0.095493 1.33778
1 0.127324 0.323607
1 0.159155 0.112431
1 0.190986 0.0882368
1 0.222817 0.0496074
1 0.254648 0.0704305
1 0.286479 0.107016
1 0.31831 2.01666
1 0.350141 0.219983
1 0.381972 0.0988274
1 0.413803 0.201959
1 0.445634 10.3758
1 0.477465 0.283756
1 0.509296 0.252954
1 0.541127 0.275935
1 0.572958 0.837379
1 0.604789 0.294562
1 0.63662 0.27072
1 0.668451 0.324202
1 0.700282 0.722831
1 0.732113 0.633782
1 0.763944 0.434651
1 0.795775 0.112413
1 0.827606 0.572062
1 0.859437 0.108459
1 0.891268 1.60504
1 0.923099 0.297924
1 0.95493 0.34482
1 0.986761 0.26978

